"year","state","county","industry_sector","chemical","total_releases","fugitive_air","stack_air","water","onsite_total","air_releases"
2024,"OR","MULTNOMAH","Chemicals","1,4-Dioxane",93.1,69,24.1,0,93.1,93.1
2024,"WI","WASHINGTON","Chemical Wholesalers","Xylene (mixed isomers)",223.6,208,15.6,0,223.6,223.6
2024,"CA","KERN","Hazardous Waste","Copper  And Copper Compounds",701193.28,14.81,0,0,701173.72,14.81
2024,"CA","SAN BERNARDINO","Other","Copper",0,0,0,0,0,0
2024,"PA","CHESTER","Primary Metals","Zinc compounds",8242,85,4633,816,8213,4718
2024,"RI","WASHINGTON","Plastics and Rubber","Xylene (mixed isomers)",2060,460,1000,0,1460,1460
2024,"ND","WILLIAMS","Chemical Wholesalers","1,2,4-Trimethylbenzene",0,0,0,0,0,0
2024,"PA","BEAVER","Natural Gas Processing","Ethylene glycol",0,0,0,0,0,0
2024,"LA","EAST BATON ROUGE PARISH","Chemicals","1,3-Butadiene",9510,2600,6800,110,9510,9400
2024,"MI","GENESEE","Transportation Equipment","Methanol",2710,2600,110,0,2710,2710
2024,"LA","CALCASIEU PARISH","Petroleum","Carbon disulfide",1003,175,745,83,1003,920
2024,"SD","MINNEHAHA","Transportation Equipment","Propylene",0,0,0,0,0,0
2024,"MI","CALHOUN","Fabricated Metals","Nickel",10,10,0,0,10,10
2024,"DE","SUSSEX","Chemicals","Nitrobenzene",2,0,2,0,2,2
2024,"AL","TUSCALOOSA","Petroleum","1,2,4-Trimethylbenzene",4395,2942,1453,0,4395,4395
2024,"NC","DURHAM","Nonmetallic Mineral Product","Lead",0.2,0.15,0.05,0,0.2,0.2
2024,"IA","HARDIN","Chemicals","Ammonia",7262,0,7262,0,7262,7262
2024,"FL","ESCAMBIA","Paper","Zinc compounds",38434,0,1061,823,38434,1061
2024,"KS","SEDGWICK","Chemicals","Chlorine",103147,2242,581,0,103147,2823
2024,"AR","MISSISSIPPI","Electric Utilities","Barium compounds (except for barium sulfate (CAS No. 7727-43-7))",935523,33,341,103,935523,374
2024,"CT","NEW HAVEN","Primary Metals","Copper",7927.48,0,0,10.14,10.14,0
2024,"IA","DALLAS","Nonmetallic Mineral Product","Manganese",0,0,0,0,0,0
2024,"TX","GOLIAD","Natural Gas Processing","Benzene",17500,0,17000,0,17000,17000
2024,"WA","COWLITZ","Paper","Catechol",11.03,0,0.23,10.8,11.03,0.23
2024,"NC","PERSON","Electric Utilities","Ammonia",3200.34,3100,0.34,100,3200.34,3100.34
2024,"NC","CABARRUS","Electrical Equipment","Di(2-ethylhexyl) phthalate",0,0,0,0,0,0
2024,"WI","JEFFERSON","Chemicals","Ethylbenzene",0,0,0,0,0,0
2024,"CA","LOS ANGELES","Chemicals","Diisocyanates",0,0,0,0,0,0
2024,"SC","YORK","Plastics and Rubber","Lead compounds",7388.03,0,0,0,0,0
2024,"KS","MONTGOMERY","Chemicals","Benzo[g,h,i]perylene",0.003,0.002,0.001,0,0.003,0.003
2024,"IL","COOK","Fabricated Metals","Copper",0.21,0.21,0,0,0.21,0.21
2024,"TX","HARRIS","Chemicals","Propylene",81916,8724,73192,0,81916,81916
2024,"TX","CHAMBERS","Natural Gas Processing","n-Hexane",5701,1090,4563,0,5653,5653
2024,"AL","MADISON","Other","Lead",150.5,150.2,0.3,0,150.5,150.5
2024,"TX","HARRIS","Chemicals","Acetaldehyde",15,5,5,0,10,10
2024,"AL","LIMESTONE","Transportation Equipment","1,2,4-Trimethylbenzene",8887,89,8798,0,8887,8887
2024,"TX","HARRISON","Chemicals","Ammonia",6636,6264,372,0,6636,6636
2024,"WI","MILWAUKEE","Fabricated Metals","Zinc compounds",32.375,0,0.475,0,0.475,0.475
2024,"TX","CHAMBERS","Chemicals","Ammonia",12416,391,12025,0,12416,12416
2024,"CA","SAN BERNARDINO","Chemicals","Toluene-2,4-diisocyanate",0,0,0,0,0,0
2024,"KS","FRANKLIN","Fabricated Metals","Chromium",1,1,0,0,1,1
2024,"CA","LOS ANGELES","Chemical Wholesalers","sec-Butyl alcohol",0,0,0,0,0,0
2024,"TN","HENDERSON","Fabricated Metals","Chromium",15.02,5,0,0,10,5
2024,"CO","DENVER","Food","Copper",122,0,0,61,61,0
2024,"TX","CALDWELL","Plastics and Rubber","Toluene",2661,88,2573,0,2661,2661
2024,"WI","OZAUKEE","Fabricated Metals","Chromium",2891,2.5,2.5,0,5,5
2024,"AL","DALE","Food","Copper compounds",0,0,0,0,0,0
2024,"PA","WESTMORELAND","Primary Metals","Manganese",210.53,103,0.53,0,103.53,103.53
2024,"IN","CASS","Chemicals","Ammonia",15205,14000,5,0,15205,14005
2024,"LA","IBERVILLE PARISH","Chemicals","Acetonitrile",974,0,971,3,974,971
2024,"AL","TUSCALOOSA","Textiles","Trichloroethylene",6629,6629,0,0,6629,6629
2024,"CA","SANTA CLARA","Machinery","Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region)",83.57,0,0,1.12,1.12,0
2024,"PA","BEAVER","Hazardous Waste","Isodrin",0.182,0.05,0.002,0,0.052,0.052
2024,"CT","NEW HAVEN","Petroleum","Lead",0,0,0,0,0,0
2024,"TN","GILES","Plastics and Rubber","Toluene diisocyanate (mixed isomers)",5,5,0,0,5,5
2024,"OK","CUSTER","Natural Gas Processing","Benzene",377,32,231,0,263,263
2024,"IL","PUTNAM","Chemicals","Ammonia",1584.86,21.52,1563.34,0,1584.86,1584.86
2024,"WI","MILWAUKEE","Chemicals","Zinc compounds",13553.26,0,5,0,5,5
2024,"TX","HARRIS","Chemicals","Styrene",132,2,21,0,23,23
2024,"MS","MONROE","Chemicals","Dioxin and dioxin-like compounds",330.766,0,0.114,0,330.766,0.114
2024,"OK","ROGERS","Chemicals","Peracetic acid",0,0,0,0,0,0
2024,"PA","YORK","Fabricated Metals","Manganese",436.181,329.37,91.9,6.22,427.49,421.27
2024,"KS","GEARY","Food","Ammonia",17381,17293,88,0,17381,17381
2024,"ME","CUMBERLAND","Transportation Equipment","Manganese",19.856,0,0,2.38,2.38,0
2024,"CO","GRAND","Petroleum","Polycyclic aromatic compounds",1,0,1,0,1,1
2024,"TX","HARRIS","Chemicals","Methyl methacrylate",913.12,105.05,808.07,0,913.12,913.12
2024,"CA","MERCED","Food","Peracetic acid",10,5,5,0,10,10
2024,"TN","WILSON","Fabricated Metals","Copper",0,0,0,0,0,0
2024,"TX","FORT BEND","Chemicals","Acrylic acid",0,0,0,0,0,0
2024,"OR","WASHINGTON","Chemical Wholesalers","Hydrogen fluoride",863,0,863,0,863,863
2024,"TX","BEXAR","Petroleum","1,2,4-Trimethylbenzene",364.881,236,128.6,0,364.6,364.6
2024,"MT","ROSEBUD","Electric Utilities","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",49000,0,49000,0,49000,49000
2024,"VA","ISLE OF WIGHT","Food","Hydrogen sulfide",11957,11957,0,0,11957,11957
2024,"OH","DARKE","Chemicals","Diisocyanates",4246,0,0,0,0,0
2024,"NE","HAMILTON","Chemicals","Xylene (mixed isomers)",203.91,47.37,156.54,0,203.91,203.91
2024,"AL","MARSHALL","Food","Peracetic acid",0,0,0,0,0,0
2024,"OH","LAKE","Paper","n-Hexane",874,28,846,0,874,874
2024,"NE","OTOE","Nonmetallic Mineral Product","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",5800,5800,0,0,5800,5800
2024,"CA","LOS ANGELES","Petroleum","Carbon disulfide",460,0,460,0,460,460
2024,"TX","WISE","Natural Gas Processing","Xylene (mixed isomers)",389,5,286,0,291,291
2024,"VA","MONTGOMERY","Other","Nitroglycerin",33432,0,33022,410,33432,33022
2024,"SD","LAWRENCE","Metal Mining","Sodium nitrite",3733,0,0,27,3733,0
2024,"GU","GUAM","Electric Utilities","n-Hexane",380.26,374.65,5.61,0,380.26,380.26
2024,"PR","CAGUAS MUNICIPIO","Fabricated Metals","Nitric acid",14.64,13.64,1,0,14.64,14.64
2024,"PA","LUZERNE","Petroleum","Polycyclic aromatic compounds",385.4,0,7.4,0,7.4,7.4
2024,"TX","MARTIN","Natural Gas Processing","Toluene",838,5,833,0,838,838
2024,"OH","BUTLER","Primary Metals","Nickel",4.91,0,0,0,0,0
2024,"CO","EL PASO","Other","Copper",0,0,0,0,0,0
2024,"AZ","MARICOPA","Computers and Electronic Products","Copper",0,0,0,0,0,0
2024,"MN","DOUGLAS","Nonmetallic Mineral Product","Phenol",65695.28,48604,16944,0,65548,65548
2024,"ND","MORTON","Petroleum","Phenanthrene",55,51,1,3,55,52
2024,"PA","LUZERNE","Machinery","Nickel  And Nickel Compounds",584.98,5,0,0,5,5
2024,"TX","JEFFERSON","Hazardous Waste","Cyclohexanesulfonic acid, decafluoro(pentafluoroethyl)-, potassium salt",0,0,0,0,0,0
2024,"IA","HANCOCK","Transportation Equipment","Manganese",44.54,5.55,35.42,3.57,44.54,40.97
2024,"TX","HARRIS","Chemicals","1,2,4-Trimethylbenzene",13.82,13.74,0.08,0,13.82,13.82
2024,"PA","FRANKLIN","Transportation Equipment","Manganese compounds",0,0,0,0,0,0
2024,"AZ","MARICOPA","Fabricated Metals","Nickel",1,1,0,0,1,1
2024,"LA","PLAQUEMINES PARISH","Other","Lead",0.1,0,0,0,0,0
2024,"MI","MIDLAND","Chemicals","Styrene",4736.69,4666.37,70.32,0,4736.69,4736.69
2024,"TN","ANDERSON","Transportation Equipment","Copper",33.22,0,3.25,0,3.25,3.25
2024,"KS","BUTLER","Petroleum","Carbonyl sulfide",570,0,570,0,570,570
2024,"KY","JEFFERSON","Chemicals","Benzo[g,h,i]perylene",0.002,0.002,0,0,0.002,0.002
2024,"CA","SHASTA","Petroleum","Barium compounds (except for barium sulfate (CAS No. 7727-43-7))",17,2,15,0,17,17
2024,"SC","ORANGEBURG","Fabricated Metals","Copper compounds",0,0,0,0,0,0
2024,"GA","COFFEE","Fabricated Metals","Diisocyanates",10,5,5,0,10,10
2024,"AL","JEFFERSON","Chemicals","4,4'-Isopropylidenediphenol",386,0,114,0,114,114
2024,"KY","POWELL","Petroleum","Lead compounds",3.605,0.107,3.498,0,3.605,3.605
2024,"OH","TUSCARAWAS","Chemicals","Phenol",10631,9790,838,0,10631,10628
2024,"NH","ROCKINGHAM","Fabricated Metals","Lead",4210.016,0,0.016,0,0.016,0.016
2024,"PA","ELK","Fabricated Metals","Nickel",79,2,0,2,4,2
2024,"NV","LANDER","Metal Mining","Lead  And Lead Compounds",3128356.8,246.1,2.3,0,3122614.8,248.4
2024,"LA","EAST BATON ROUGE PARISH","Petroleum","Propylene",20500,7500,13000,0,20500,20500
2024,"TX","HARRIS","Chemicals","Acrolein",38.17,27,1,0,28,28
2024,"TX","HARRIS","Fabricated Metals","Lead",0.2,0,0,0.2,0.2,0
2024,"WA","PIERCE","Plastics and Rubber","Diisocyanates",10,5,5,0,10,10
2024,"TX","NUECES","Petroleum","Cyclohexane",111.6,75.4,36.2,0,111.6,111.6
2024,"TX","TRAVIS","Transportation Equipment","Ethylbenzene",399,171,223,0,394,394
2024,"IL","WILL","Chemicals","Acetaldehyde",10102,0,10102,0,10102,10102
2024,"ID","GOODING","Food","Selenium compounds",0,0,0,0,0,0
2024,"GA","SUMTER","Chemicals","Ammonia",2758,365,448,1945,2758,813
2024,"UT","DUCHESNE","Chemicals","Toluene",0,0,0,0,0,0
2024,"VA","LOUDOUN","Transportation Equipment","Lead",222.8,0,0,0,0,0
2024,"SC","GEORGETOWN","Chemicals","Acetaldehyde",160,140,20,0,160,160
2024,"WA","BENTON","Chemicals","Potassium N-methyldithiocarbamate",0,0,0,0,0,0
2024,"OH","JEFFERSON","Electric Utilities","Mercury  And Mercury Compounds",443.7,0,50.1,3.6,443.7,50.1
2024,"TN","SHELBY","Food","Ammonia",1275.2,0,0,0,0,0
2024,"SD","BROOKINGS","Machinery","Chromium",2.937,2.83,0,0,2.83,2.83
2024,"NH","BELKNAP","Fabricated Metals","Copper  And Copper Compounds",0.539,0,0,0,0,0
2024,"PA","LANCASTER","Miscellaneous Manufacturing","Formaldehyde",70954.79,533.05,70421.74,0,70954.79,70954.79
2024,"OH","HAMILTON","Chemicals","Toluene",3966,449,3517,0,3966,3966
2024,"MS","HANCOCK","Chemicals","Acetaldehyde",18796,10,18786,0,18796,18796
2024,"MA","WORCESTER","Computers and Electronic Products","Lead  And Lead Compounds",3292.191,0,0,0,0,0
2024,"OH","COSHOCTON","Primary Metals","Lead compounds",23887.601,57.21,49.22,13.1,119.53,106.43
2024,"FL","OSCEOLA","Nonmetallic Mineral Product","Lead",0.447,0.44,0.008,0,0.447,0.448
2024,"NV","CLARK","Petroleum Bulk Terminals","Cyclohexane",0,0,0,0,0,0
2024,"VA","BOTETOURT","Nonmetallic Mineral Product","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",34378,0,34378,0,34378,34378
2024,"NC","STOKES","Electric Utilities","Vanadium compounds",30227.201,32,180,15,30227,212
2024,"CA","SANTA BARBARA","Other","Naphthalene",1.95,0.04,0.01,0,0.05,0.05
2024,"WI","SHEBOYGAN","Primary Metals","Copper",601.253,2.79,32.089,0,34.879,34.879
2024,"IL","WILL","Machinery","Copper",0,0,0,0,0,0
2024,"KY","DAVIESS","Petroleum","Xylene (mixed isomers)",7047,5683,1364,0,7047,7047
2024,"FL","CHARLOTTE","Nonmetallic Mineral Product","Lead  And Lead Compounds",0,0,0,0,0,0
2024,"IN","LAKE","Petroleum Bulk Terminals","Toluene",3545,95,3415,15,3545,3510
2024,"TX","ORANGE","Chemicals","Zinc compounds",1128,1,7,4,12,8
2024,"LA","ST. JOHN THE BAPTIST PARISH","Chemicals","Chromium",349.13,0,4.32,201.2,262.76,4.32
2024,"IL","WILL","Hazardous Waste","Chromium",12948,0,0,0,12948,0
2024,"OR","LINN","Primary Metals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",1115303,0,0,0,0,0
2024,"AL","MOBILE","Chemicals","tert-Butyl alcohol",640,112,306,222,640,418
2024,"NM","EDDY","Natural Gas Processing","Toluene",1336,46,748,0,794,794
2024,"TX","DALLAM","Food","Selenium",0,0,0,0,0,0
2024,"AZ","PIMA","Petroleum Bulk Terminals","Benzo[g,h,i]perylene",0,0,0,0,0,0
2024,"IA","STORY","Nonmetallic Mineral Product","Lead",603,485,118,0,603,603
2024,"PA","ARMSTRONG","Plastics and Rubber","Diisocyanates",20000,0,0,0,0,0
2024,"NY","CHEMUNG","Fabricated Metals","Lead compounds",241.691,0.09,4.28,0.4,4.77,4.37
2024,"WA","GRANT","Chemicals","Copper  And Copper Compounds",31255,0,50,0,50,50
2024,"IL","LIVINGSTON","Fabricated Metals","Lead",0,0,0,0,0,0
2024,"GA","DEKALB","Electrical Equipment","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",346,0,346,0,346,346
2024,"MN","CARLTON","Paper","Manganese compounds",17088,3,257,0,8373,260
2024,"ND","DUNN","Natural Gas Processing","Benzene",1352,250,5,0,255,255
2024,"PA","SCHUYLKILL","Chemicals","Zinc compounds",10887.7,0,0,0,0,0
2024,"MA","MIDDLESEX","Machinery","Zinc compounds",3,1,2,0,3,3
2024,"PA","BUTLER","Petroleum Bulk Terminals","n-Hexane",0,0,0,0,0,0
2024,"AL","BARBOUR","Chemicals","Metham sodium",0,0,0,0,0,0
2024,"CA","SONOMA","Petroleum","Polycyclic aromatic compounds",0.231,0.177,0.054,0,0.231,0.231
2024,"KY","CARROLL","Chemicals","Carbon disulfide",0,0,0,0,0,0
2024,"MI","ST. CLAIR","Fabricated Metals","Nickel",0,0,0,0,0,0
2024,"WY","NATRONA","Chemicals","1,2,4-Trimethylbenzene",0,0,0,0,0,0
2024,"AZ","MARICOPA","Computers and Electronic Products","Manganese",228.02,0,0,0,0,0
2024,"MN","WASHINGTON","Petroleum","Zinc compounds",980,0,570,240,810,570
2024,"IN","DEKALB","Plastics and Rubber","Toluene diisocyanate (mixed isomers)",201.07,10.05,191.02,0,201.07,201.07
2024,"WA","PIERCE","Petroleum","Ethylbenzene",1580.48,1398,168,0.24,1566.24,1566
2024,"KS","SHERMAN","Chemicals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",0,0,0,0,0,0
2024,"TX","BEXAR","Transportation Equipment","Manganese",27.06,10.17,0.12,0.01,10.3,10.29
2024,"MN","MARTIN","Chemicals","Toluene",27,3,24,0,27,27
2024,"MO","CLAY","Chemicals","Vanadium compounds",8.2,0,8.2,0,8.2,8.2
2024,"TX","JEFFERSON","Chemicals","Methanol",6652,0,6652,0,6652,6652
2024,"FL","POLK","Nonmetallic Mineral Product","Lead",0.306,0.306,0,0,0.306,0.306
2024,"TX","GALVESTON","Chemicals","Ammonia",46186.45,2139.43,44047.02,0,46186.45,46186.45
2024,"PA","LUZERNE","Fabricated Metals","Chromium",206.34,0,206.34,0,206.34,206.34
2024,"NV","ELKO","Petroleum Bulk Terminals","Polycyclic aromatic compounds",0.005,0.004,0.001,0,0.005,0.005
2024,"GA","PIERCE","Metal Mining","Manganese  And Manganese Compounds",211,0,0,0,211,0
2024,"KY","JEFFERSON","Chemical Wholesalers","Ethylene glycol",0,0,0,0,0,0
2024,"SC","SPARTANBURG","Fabricated Metals","Chromium",603.03,6.03,0,0,6.03,6.03
2024,"AR","BENTON","Food","Copper compounds",0,0,0,0,0,0
2024,"OH","HAMILTON","Chemical Wholesalers","N,N-Dimethylformamide",3,1,2,0,3,3
2024,"SC","FAIRFIELD","Transportation Equipment","Styrene",18917.23,0,18917.23,0,18917.23,18917.23
2024,"AL","DALLAS","Paper","Lead  And Lead Compounds",2846.5,0,43.5,281,2846.5,43.5
2024,"MS","TISHOMINGO","Primary Metals","Manganese",92505,8.8,0,0,8.8,8.8
2024,"WI","SHEBOYGAN","Chemicals","n-Hexane",3493.15,0,471.15,0,471.15,471.15
2024,"CA","LOS ANGELES","Chemicals","N-Methyl-2-pyrrolidone",0,0,0,0,0,0
2024,"LA","NATCHITOCHES PARISH","Paper","Benzo[g,h,i]perylene",13.57,0,0.97,1.7,13.57,0.97
2024,"OH","JEFFERSON","Primary Metals","Vanadium compounds",27.004,0.004,0,0,0.004,0.004
2024,"SC","GEORGETOWN","Electric Utilities","Vanadium compounds",143,3,140,0,143,143
2024,"GA","DEKALB","Chemicals","Arsenic compounds",14935,5,0,330,335,5
2024,"HI","HONOLULU","Petroleum","Naphthalene",2790.208,2687.6,96.632,0,2784.232,2784.232
2024,"LA","IBERVILLE PARISH","Chemicals","n-Hexane",42668.79,4,42664.79,0,42668.79,42668.79
2024,"TX","HUNT","Wood Products","Sodium nitrite",0,0,0,0,0,0
2024,"OR","WASHINGTON","Machinery","Manganese",0,0,0,0,0,0
2024,"AL","JEFFERSON","Chemicals","Chlorine",3181,32,3149,0,3181,3181
2024,"TX","BRAZORIA","Chemicals","Methanol",77,68,9,0,77,77
2024,"MS","UNION","Transportation Equipment","Diisononyl Phthalates (DINP)",19040,0,541,0,541,541
2024,"CA","SAN BERNARDINO","Nonmetallic Mineral Product","Lead  And Lead Compounds",0,0,0,0,0,0
2024,"FL","VOLUSIA","Nonmetallic Mineral Product","Lead",0.008,0.008,0,0,0.008,0.008
2024,"IL","COOK","Chemicals","Methanol",0,0,0,0,0,0
2024,"SC","RICHLAND","Paper","Phenol",35746.12,0,35742,0,35746.12,35742
2024,"SC","CHESTER","Primary Metals","Nitric acid",56,0,56,0,56,56
2024,"MI","ST. CLAIR","Electric Utilities","Barium  And Barium Compounds",631790,0,690,1100,631790,690
2024,"TX","GOLIAD","Natural Gas Processing","Cyclohexane",3030,0,2200,0,2200,2200
2024,"IA","WOODBURY","Chemicals","Ammonia",1438754,514297,903093,21364,1438754,1417390
2024,"IL","LAKE","Fabricated Metals","Chromium",5,0,0,0,0,0
2024,"LA","ST. MARY PARISH","Natural Gas Processing","Ethylbenzene",675,670,5,0,675,675
2024,"MI","OAKLAND","Fabricated Metals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",63590,0,0,0,0,0
2024,"KY","JEFFERSON","Transportation Equipment","Manganese",17.25,0.82,16.43,0,17.25,17.25
2024,"MS","SUNFLOWER","Fabricated Metals","Lead compounds",136,0,136,0,136,136
2024,"PA","NORTHAMPTON","Chemicals","Diisononyl Phthalates (DINP)",2922.039,0.379,0,0,0.379,0.379
2024,"TX","FORT BEND","Chemicals","Methanol",0,0,0,0,0,0
2024,"TX","SMITH","Petroleum","Xylene (mixed isomers)",7600.78,6064,1444,0,7599.96,7508
2024,"MO","ST LOUIS (CITY)","Petroleum Bulk Terminals","Xylene (mixed isomers)",193.2,0.2,183,10,193.2,183.2
2024,"MI","KENT","Fabricated Metals","Copper",8,8,0,0,8,8
2024,"CA","STANISLAUS","Food","Polycyclic aromatic compounds",324.2,324.2,0,0,324.2,324.2
2024,"SC","YORK","Chemicals","Nickel compounds",8491.49,5,0,0,5,5
2024,"TX","JACKSON","Petroleum Bulk Terminals","Toluene",0,0,0,0,0,0
2024,"CO","WELD","Primary Metals","n-Butyl alcohol",1536,450,1086,0,1536,1536
2024,"MS","COAHOMA","Plastics and Rubber","Zinc compounds",22055,8,129,51,188,137
2024,"IA","HENRY","Machinery","Chromium",164.14,155.63,7.06,1.45,164.14,162.69
2024,"OH","MONTGOMERY","Nonmetallic Mineral Product","Diisocyanates",0,0,0,0,0,0
2024,"FL","ESCAMBIA","Paper","Acetaldehyde",21018,2203,15799,2976,21018,18002
2024,"MI","ST. CLAIR","Paper","Zinc compounds",26014,0,139,0,139,139
2024,"PA","BUTLER","Fabricated Metals","Copper",0,0,0,0,0,0
2024,"TX","MORRIS","Petroleum","Polycyclic aromatic compounds",0.569,0,0.569,0,0.569,0.569
2024,"MD","BALTIMORE (CITY)","Chemicals","Vanadium compounds",5,0,5,0,5,5
2024,"WV","MONONGALIA","Electric Utilities","Dioxin and dioxin-like compounds",0.714,0,0.714,0,0.714,0.714
2024,"TX","MORRIS","Chemicals","Quinoline",0,0,0,0,0,0
2024,"MT","SILVER BOW","Metal Mining","Lead compounds",2831077.84,106.39,2.39,0,2831077.78,108.78
2024,"LA","CALCASIEU PARISH","Chemicals","Cumene",2,2,0,0,2,2
2024,"PA","DELAWARE","Chemicals","Diisocyanates",0,0,0,0,0,0
2024,"PA","DELAWARE","Petroleum","Hydrogen sulfide",2280,664,1616,0,2280,2280
2024,"IA","SCOTT","Chemicals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",4033,0,0,123,123,0
2024,"SC","CHESTERFIELD","Wood Products","Trifluralin",0,0,0,0,0,0
2024,"WI","KENOSHA","Fabricated Metals","Manganese",0,0,0,0,0,0
2024,"LA","ST. JAMES PARISH","Chemicals","Hydrogen sulfide",21300,1900,16000,3400,21300,17900
2024,"TN","SHELBY","Fabricated Metals","Nickel",2.2,2.2,0,0,2.2,2.2
2024,"OH","SUMMIT","Fabricated Metals","Nickel",149.236,88.54,0,0,88.54,88.54
2024,"FL","MANATEE","Food","Nitric acid",0,0,0,0,0,0
2024,"LA","ST. MARTIN PARISH","Plastics and Rubber","Styrene",40424,5,40419,0,40424,40424
2024,"MI","BERRIEN","Primary Metals","Lead",1478.66,0,13.2,0,13.2,13.2
2024,"TX","HARRISON","Fabricated Metals","Lead",0.756,0.003,0.003,0.49,0.496,0.006
2024,"KS","CHEROKEE","Chemicals","Methanol",121742,5,2276,0,2281,2281
2024,"TX","CALHOUN","Chemicals","Nitrate compounds (water dissociable; reportable only when in aqueous solution)",14047.86,0,0,731.86,14047.86,0
2024,"VI","ST. THOMAS ISLAND","Electric Utilities","Lead compounds",8.001,0,8,0.001,8.001,8
2024,"TX","ATASCOSA","Electric Utilities","Dioxin and dioxin-like compounds",2.489,0,2.489,0,2.489,2.489
2024,"WI","WAUKESHA","Transportation Equipment","Nickel",2,0,0,0,0,0
2024,"GA","TROUP","Electrical Equipment","Nickel compounds",8971,17,66,5,93,83
2024,"TX","DALLAS","Petroleum","Chromium compounds (except for chromite ore mined in the Transvaal Region)",76929.59,0,2.59,0,2.59,2.59
2024,"NY","SCHENECTADY","Chemicals","4,4'-Isopropylidenediphenol",3.11,1.3,0.69,1.12,3.11,1.99
2024,"SC","GREENVILLE","Chemicals","Butyl acrylate",2089.5,465,1438,0,1903,1903
2024,"FL","DUVAL","Petroleum Bulk Terminals","Cumene",16,6,10,0,16,16
2024,"MO","CLAY","Plastics and Rubber","Manganese compounds",0,0,0,0,0,0
2024,"TN","STEWART","Electric Utilities","Mercury  And Mercury Compounds",556.31,0,25,0,555,25
2024,"LA","ASCENSION PARISH","Natural Gas Processing","Cyclohexane",17,0,17,0,17,17
